Id,TSN,PSN,PAQ,PET,NPP,RE,CVE,X,Y
1001,835.1599731,101.0179977,188.4459991,664.1290283,518,1025,5.09,-1616768,3550454
1002,848.6309814,105.3359985,220.0249939,563.3839722,594,757,3.19,-1566768,3550454
1003,853.3259888,110.0090027,245.3970032,575.3809814,571,570,2.02,-1516768,3550454
1004,858.4680176,113.8740005,265.5450134,545.7189941,611,563,2,-1466768,3550454
1005,855.3460083,117.6800003,290.5870056,503.7709961,574,814,2.57,-1416768,3550454
1006,849.8309937,117.5719986,295.1740112,509.2330017,481,765,2.83,-1366768,3550454
1007,837.3930054,115.2289963,292.1159973,388.5230103,429,933,3.3,-1316768,3550454
1008,833.7139893,112.3610001,297.3880005,354.2919922,440,909,2.85,-1266768,3550454
1009,818.5059814,108.776001,305.5539856,309.2820129,464,1062,3.86,-1216768,3550454
1010,800.4639893,105.2969971,326.2149963,287.4490051,462,1365,5.26,-1166768,3550454
1011,785.3909912,103.2850037,345.5039978,319.8500061,446,1374,5.95,-1116768,3550454
1012,783.3880005,101.7020035,364.9590149,280.1889954,462,1088,4.22,-1066768,3550454
1013,800.5250244,101.2030029,364.5870056,268.0799866,450,974,3.48,-1016768,3550454
1014,781.3670044,100.8939972,354.3640137,275.6759949,432,1195,5.63,-966768,3550454
1015,768.3880005,100.3960037,350.6610107,432.0920105,396,1457,5.74,-916768,3550454
1016,755.3060303,100.2730026,338.6530151,509.3540039,394,1364,5.96,-866768,3550454
1017,753.5300293,98.6118011,339.6610107,481.4970093,409,1419,6.79,-816768,3550454
1018,771.5209961,95.7333984,352.4379883,363.8859863,442,1646,5.86,-766768,3550454
1019,758.8560181,94.7362976,342.2309875,397.3129883,476,1903,9.91,-716768,3550454
1020,764.9439697,93.6427994,337.1489868,450.0809937,418,2319,10.52,-666768,3550454
1021,729.0999756,92.0455017,336.743988,442.82901,431,1591,5.8,-616768,3550454
1022,747.4030151,91.2564011,350.0329895,475.6480103,2,1666,5.91,-566768,3550454
1023,742.7479858,90.2557983,362.8259888,435.9549866,5,956,4.71,-516768,3550454
1024,741.6060181,89.1272964,376.9419861,409.3869934,7,1029,4.84,-466768,3550454
1025,715.9279785,88.7008972,381.4129944,484.9620056,11,1400,6.54,-416768,3550454
1026,694.7360229,87.9800034,383.8840027,534.7659912,18,1446,7.62,-366768,3550454
1027,674.2509766,87.0019989,377.9500122,542.7999878,24,1656,7.42,-316768,3550454
1028,672.2719727,84.9232025,361.42099,546.7700195,40,1033,4.09,-266768,3550454
1029,686.8800049,82.571701,358.9670105,393.0589905,40,1714,6.96,-216768,3550454
1030,662.8309937,78.0811996,342.4379883,474.8569946,45,1936,9.01,-166768,3550454
1031,679.5609741,75.9079971,364.0499878,495.5119934,45,3667,17.24,-116768,3550454
1032,706.7559814,79.7470016,375.9830017,737.6010132,41,3149,30.07,-66768,3550454
1033,726.3099976,84.819397,394.6610107,792.5560303,37,2924,33.86,-16768,3550454
1034,739.2449951,91.2338028,434.1740112,861.3640137,38,2075,29.17,33232,3550454
1035,758.3519897,91.9023972,470.678009,864.1760254,44,1124,30.73,83232,3550454
1036,760.2150269,83.1476974,447.1650085,806.2769775,46,1649,23.75,133232,3550454
1037,766.9240112,78.0056992,441.2399902,811.1929932,56,1857,32.14,183232,3550454
1038,782.1079712,71.4588013,427.7269897,807.4260254,61,1876,30.57,233232,3550454
1039,786.5139771,69.5413971,415.8429871,833.2319946,64,1767,24.27,283232,3550454
1040,800.776001,68.2388,404.4549866,910.1279907,61,1769,34.9,333232,3550454
1041,813.4390259,67.4128036,401.6690063,924.882019,69,1679,43.7,383232,3550454
1042,812.5640259,67.2289963,409.8510132,930.2130127,76,1494,27.78,433232,3550454
1043,822.6090088,67.1847992,416.4960022,941.2550049,61,1307,30.98,483232,3550454
1044,842.1409912,66.9281998,413.9419861,947.6810303,74,1328,36.27,533232,3550454
1045,863.8989868,66.3721008,409.2980042,956.4680176,76,1360,55.54,583232,3550454
1046,876.7540283,64.967598,401.0079956,980.9169922,105,843,57.8,633232,3550454
1047,919.6110229,62.8249016,406.355011,978.6259766,133,128,17.2,683232,3550454
1048,922.84198,63.3638992,409.6199951,985.2819824,151,79,16.51,733232,3550454
1049,915.473999,64.3897018,423.9089966,1004.140015,155,820,56.75,783232,3550454
1050,907.4370117,64.6305008,438.0169983,1014.409973,167,926,56.71,833232,3550454
1051,920.375,65.0522995,450.1409912,1021.630005,168,630,56.31,883232,3550454
1052,934.7269897,65.6845016,457.4630127,1026.109985,193,76,20.57,933232,3550454
1053,933.8579712,66.344902,453.3389893,1034.819946,247,90,28.03,983232,3550454
1054,931.9329834,66.4169006,445.8429871,1043.280029,249,91,45.19,1033232,3550454
1055,920.6719971,55.7798004,439.2309875,1052.949951,241,302,60.25,1083232,3550454
1056,926.0529785,55.5163002,435.4880066,1061.319946,268,62,41.94,1133232,3550454
1057,924.1170044,56.8266983,451.7520142,1069.719971,267,87,45.05,1183232,3550454
1058,923.4429932,58.4283981,455.7019958,1062.069946,241,125,22.31,1233232,3550454
1059,920.6190186,59.9905014,457.6690063,1047,247,287,57.85,1283232,3550454
1060,924.507019,60.5849991,464.9590149,1040.109985,283,290,118.84,1333232,3550454
1061,925.4520264,59.9379005,468.1069946,1030.089966,309,294,118.34,1383232,3550454
1062,871.8980103,138.352005,103.1740036,519.0079956,296,1508,5.85,-2366768,3600454
1063,875.1740112,133.0480042,90.8430023,511.7999878,371,1451,5.92,-2316768,3600454
1064,857.914978,134.6679993,82.6363983,502.2460022,398,1591,5.24,-2266768,3600454
1065,859.1439819,122.2070007,71.7354965,590.302002,390,1658,7.11,-2216768,3600454
1066,877.7789917,108.8929977,46.5206985,582.0739746,378,1508,6.1,-2166768,3600454
1067,873.8010254,98.6919022,45.0413017,569.7930298,374,1621,6.29,-2116768,3600454
1068,881.151001,89.4079971,42.9255981,629.9089966,640,1187,4.28,-2066768,3600454
1069,886.0720215,82.5059967,43.2313995,617.7659912,669,1233,3.9,-2016768,3600454
1070,873.8289795,85.1645966,47.5702019,543.0750122,685,1330,3.5,-1966768,3600454
1071,869.572998,83.7108002,51.0661011,528.6989746,700,1360,3.78,-1916768,3600454
1072,869.177002,81.7296982,56.4875984,538.617981,605,1062,3.39,-1866768,3600454
1073,864.9500122,83.5046005,64.9504013,581.7150269,525,1031,3.41,-1816768,3600454
1074,860.6859741,91.446701,97.9091034,612.4089966,553,921,3.29,-1766768,3600454
1075,854.6110229,97.2695999,122.4209976,436.0639954,565,1117,3.58,-1716768,3600454
1076,849.9680176,100.3970032,149.8589935,457.4230042,541,1325,4.84,-1666768,3600454
1077,849.6129761,103.9069977,177.5789948,475.3309937,560,950,3.73,-1616768,3600454
1078,857.1069946,106.8300018,205.3139954,482.0960083,559,697,2.37,-1566768,3600454
1079,856.2059937,110.7939987,229.9089966,425.9930115,597,660,2.15,-1516768,3600454
1080,857.257019,114.1309967,251.3309937,437.1650085,587,868,3.02,-1466768,3600454
1081,856.973999,116.3880005,270.1820068,364.4129944,537,766,2.69,-1416768,3600454
1082,860.8900146,117.9110031,289.7600098,364.7630005,471,745,3.12,-1366768,3600454
1083,861.934021,116.4720001,291.6279907,342.5320129,454,629,2.07,-1316768,3600454
1084,851.0289917,113.5059967,299.9500122,185.2449951,436,912,3.23,-1266768,3600454
1085,833.1779785,110.4850006,315.0580139,218.8890076,450,915,3.49,-1216768,3600454
1086,818.2390137,107.677002,326.4549866,291.6029968,436,956,4.63,-1166768,3600454
1087,805.8619995,105.5910034,336.9500122,357.1080017,442,968,2.63,-1116768,3600454
1088,822.3289795,105.7979965,313.5700073,357.2619934,433,547,1.88,-1066768,3600454
1089,813.9569702,103.9779968,325.5289917,304.598999,464,977,3.57,-1016768,3600454
1090,812.9860229,101.3099976,338.6530151,338.2260132,467,1272,5.17,-966768,3600454
1091,813.6740112,100.2850037,348.9590149,377.5589905,448,1406,5.72,-916768,3600454
1092,796.5109863,100.3980026,343.5369873,416.0409851,441,1300,5.15,-866768,3600454
1093,786.9229736,99.058197,338.6940002,407.8210144,384,1493,4.91,-816768,3600454
1094,766.4860229,97.6259003,324.8259888,468.6210022,456,1848,8.32,-766768,3600454
1095,790.3410034,95.3817978,329.6610107,335.4060059,450,1811,6.34,-716768,3600454
1096,784.5809937,94.3921967,317.1319885,403.3649902,458,1321,6.12,-666768,3600454
1097,769.9089966,92.8820038,315.6119995,468.276001,360,1257,5.92,-616768,3600454
1098,783.9229736,91.2022018,341.1159973,390.7290039,442,1134,4.64,-566768,3600454
1099,772.6049805,90.2735977,351.5870056,387.04599,4,744,3.26,-516768,3600454
1100,758.8359985,88.8304977,365.5369873,404.32901,2,906,3.72,-466768,3600454
1101,739.0239868,87.8498001,376.7850037,464.5020142,8,1297,6.1,-416768,3600454
1102,728.1220093,87.1632004,395.644989,455.4930115,1,1540,6.53,-366768,3600454
1103,700.3939819,86.5562973,387.4460144,555.3430176,1,1169,6.26,-316768,3600454
1104,689.3989868,85.4666977,369.3970032,538.1859741,28,806,4.21,-266768,3600454
1105,686.0059814,83.8349991,354.4379883,529.2700195,34,726,4.43,-216768,3600454
1106,687.348999,79.4555969,350.8099976,488.3080139,21,1085,4.68,-166768,3600454
1107,707.9199829,77.3728027,347.5289917,438.6489868,35,2448,11.14,-116768,3600454
1108,728.6279907,78.9589996,332.1570129,683.2069702,31,3192,24.04,-66768,3600454
1109,738.0300293,82.2481003,340.1900024,812.5839844,32,2949,26.87,-16768,3600454
1110,745.3439941,82.2126999,355.901001,815.9069824,36,2018,26.54,33232,3600454
1111,755.1420288,84.5627975,387.3469849,860.8909912,35,1613,27.49,83232,3600454
1112,777.1359863,83.4671021,406.42099,816.9030151,30,1392,25.98,133232,3600454
1113,797.4689941,80.1442032,402.743988,799.6409912,35,1638,43.17,183232,3600454
1114,813.3850098,73.3486023,374.8680115,820.1199951,46,1870,44.12,233232,3600454
1115,791.5380249,70.8211975,362.9750061,856.0219727,49,1796,37.53,283232,3600454
1116,788.0410156,69.4095001,367.0499878,936.617981,49,1668,42.13,333232,3600454
1117,796.1929932,68.575798,364.9750061,942.2509766,43,1497,35.64,383232,3600454
1118,810.6630249,68.266098,378.3970032,952.7449951,48,2060,41.05,433232,3600454
1119,838.6099854,68.112999,376.6199951,988.1589966,36,1352,32.52,483232,3600454
1120,854.8170166,68.5167007,380.6610107,1010.700012,34,1098,43.65,533232,3600454
1121,867.2579956,67.7549973,379.8590088,1014.880005,60,879,50.21,583232,3600454
1122,902.7969971,64.1715012,374.4630127,1009.479981,100,787,50.88,633232,3600454
1123,910.0289917,64.3770981,383.6119995,1003.869995,112,397,31.4,683232,3600454
1124,925.4240112,65.1756973,390.4880066,1010.580017,127,329,24.83,733232,3600454
1125,928.2849731,66.7947998,403.7690125,1021.52002,141,425,29.26,783232,3600454
1126,920.7199707,68.4682999,419.3139954,1028.880005,161,671,46.84,833232,3600454
1127,941.6619873,69.7247009,425.9830017,1035.290039,117,477,63.09,883232,3600454
1128,947.039978,70.7576981,425.4710083,1039.300049,105,83,24.83,933232,3600454
1129,950.4979858,72.0154037,427.4790039,1046.329956,175,73,22.21,983232,3600454
1130,950.1710205,72.3562012,408.6530151,1057.479981,211,59,36.31,1033232,3600454
1131,940.2979736,63.3563995,417.4129944,1068.73999,210,64,29.14,1083232,3600454
1132,942.9760132,62.9516983,416.6940002,1088.209961,237,164,46.82,1133232,3600454
1133,940.5009766,64.9714966,429.1159973,1090.800049,236,214,82.37,1183232,3600454
1134,933.7080078,66.8159027,434.7770081,1079,204,260,74.04,1233232,3600454
1135,932.8989868,69.9822998,444.5700073,1058.25,184,263,77.62,1283232,3600454
1136,930.6680298,71.030098,453.0079956,1034.040039,226,184,86.77,1333232,3600454
1137,930.6380005,69.5815964,464.0660095,1020.469971,253,90,101.56,1383232,3600454
1138,919.6400146,66.3021011,475.9590149,1012.710022,274,21,66.6,1433232,3600454
1139,909.4810181,140.4589996,65.314003,499.2890015,289,1762,8.07,-2366768,3650454
1140,890.2780151,141.2619934,68.1488037,425.7170105,370,1975,7.51,-2316768,3650454
1141,890.5549927,134.5890045,58.3470993,575.1019897,397,1461,6.17,-2266768,3650454
1142,879.7210083,125.473999,53.7190018,605.8380127,389,1128,4.85,-2216768,3650454
1143,912.9710083,115.8519974,40.710701,634.4030151,409,830,2.87,-2166768,3650454
1144,911.3920288,109.8799973,40.9668999,608.1699829,490,832,3.26,-2116768,3650454
1145,907.065979,99.882103,42.4627991,583.7650146,608,1052,4.26,-2066768,3650454
1146,906.5709839,96.9848022,43.6693993,615.8150024,526,998,4.05,-2016768,3650454
1147,898.0020142,95.6573029,47.8347015,510.8320007,583,931,3.55,-1966768,3650454
1148,894.1469727,94.839798,52.1652985,542.2910156,672,880,2.61,-1916768,3650454
1149,893.0440063,94.6343002,58.0413017,505.1990051,679,1144,3.52,-1866768,3650454
1150,888.4039917,96.7265015,69.1405029,488.0700073,686,1093,3.9,-1816768,3650454
1151,880.7089844,96.0952988,81.9091034,559.9000244,676,1409,6.57,-1766768,3650454
1152,886.8980103,101.0530014,118.7020035,571.0349731,709,1206,3.64,-1716768,3650454
1153,886.0009766,103.6019974,143.1320038,520.2479858,713,911,2.88,-1666768,3650454
1154,878.5239868,107.052002,169.1159973,399.7929993,641,1438,4.47,-1616768,3650454
1155,873.7180176,110.2330017,194.3549957,429.946991,607,1260,4.69,-1566768,3650454
1156,877.0739746,113.1029968,215.1649933,423.4150085,617,607,2.09,-1516768,3650454
1157,878.934021,115.3180008,234.6029968,415.4490051,603,555,1.91,-1466768,3650454
1158,873.4639893,117.9720001,255.2230072,378.5939941,619,644,2.19,-1416768,3650454
1159,876.3870239,118.4440002,268.7929993,243.6560059,611,1403,4.15,-1366768,3650454
1160,871.6209717,117.2730026,283.0169983,115.9899979,571,1171,4.29,-1316768,3650454
1161,858.1939697,114.7639999,292.5039978,242.9100037,456,1113,4.27,-1266768,3650454
1162,841.1859741,113.2829971,290.9500122,353.6350098,436,1006,3.23,-1216768,3650454
1163,830.882019,110.5250015,290.5539856,391.8330078,403,609,2.14,-1166768,3650454
1164,830.2600098,107.8440018,295.3640137,361.0809937,399,617,2.31,-1116768,3650454
1165,833.1619873,107.4229965,278.7359924,326.0339966,415,876,3.24,-1066768,3650454
1166,833.5689697,105.0830002,294.9670105,357.7990112,421,1125,3.73,-1016768,3650454
1167,848.4359741,101.302002,331.0740051,278.2260132,438,1379,5.47,-966768,3650454
1168,826.690979,101.7389984,330.1159973,259.9750061,445,1098,3.67,-916768,3650454
1169,807.9030151,101.1210022,326.5870056,335.4419861,452,1030,3.63,-866768,3650454
1170,801.4439697,98.9954987,319.8429871,381.8989868,458,1411,6.69,-816768,3650454
1171,819.2440186,96.5911026,322.098999,409.3959961,463,1501,6.89,-766768,3650454
1172,820.71698,95.0705032,314.7929993,392.8739929,436,976,4.68,-716768,3650454
1173,815.9849854,93.5479965,302.4630127,418.7290039,235,674,3.19,-666768,3650454
1174,848.3880005,91.6841965,311,322.4240112,442,1176,3.96,-616768,3650454
1175,795.4470215,91.2368011,321.9089966,282.9519958,3,931,4.05,-566768,3650454
1176,782.5629883,90.6764984,334.1319885,361.6879883,1,790,3,-516768,3650454
1177,770.7280273,89.5151978,354.1409912,398.5629883,3,821,3.45,-466768,3650454
1178,759.9470215,88.5294037,374.3059998,391.7070007,0,1135,4.73,-416768,3650454
1179,742.8410034,87.9697037,386.644989,413.4070129,2,1647,6.14,-366768,3650454
1180,715.9039917,87.4915009,387.2479858,503.7990112,4,883,4.96,-316768,3650454
1181,710.1160278,86.6825027,364.9920044,595.3649902,15,610,2.66,-266768,3650454
1182,709.6119995,85.5617981,347.0169983,595.8300171,15,281,1.32,-216768,3650454
1183,705.2399902,81.9080963,343.0329895,528.8480225,28,1701,6.88,-166768,3650454
1184,716.0040283,79.9260025,330.3970032,458.8269958,36,2607,15.32,-116768,3650454
1185,747.0759888,79.4098969,319.9500122,663.6359863,39,3247,21.04,-66768,3650454
1186,765.0269775,79.8447037,310.8930054,772.6190186,27,2622,24.85,-16768,3650454
1187,771.5609741,80.7225037,319.0409851,761.8250122,34,1551,18.64,33232,3650454
1188,773.7340088,82.0883026,339.644989,843.1370239,31,1474,19.59,83232,3650454
1189,784.0839844,80.3932037,356.0249939,789.7280273,36,1797,27.7,133232,3650454
1190,781.8939819,76.7307968,363.5620117,750.6459961,34,2044,30.2,183232,3650454
1191,789.8430176,73.2526016,355.3389893,830.3410034,32,2033,38.31,233232,3650454
1192,790.1539917,71.797699,346.355011,855.5830078,35,2075,35.41,283232,3650454
1193,793.6350098,70.9340973,352.2229919,765.1630249,43,1975,24.76,333232,3650454
1194,805.9810181,69.8674011,331.2810059,873.7890015,53,1759,26.14,383232,3650454
1195,823.6339722,69.8308029,344.9089966,882.4249878,40,1350,21.55,433232,3650454
1196,842.723999,70.1830978,355.2309875,927.8209839,51,1531,25.87,483232,3650454
1197,864.2299805,70.5361023,356.7109985,937.9569702,85,1160,26.3,533232,3650454
1198,876.1810303,70.1720963,352.0740051,1042.119995,91,1391,38.11,583232,3650454
1199,863.4849854,68.9218979,369.0079956,1029.939941,100,1506,48.54,633232,3650454
1200,870.9260254,69.0075989,373.8840027,1001.809998,121,1584,52.96,683232,3650454
1201,901.6220093,69.2689972,369.2229919,1036.689941,139,1073,56.6,733232,3650454
1202,928.6589966,71.3270035,380.9500122,1044.979981,138,509,40.89,783232,3650454
1203,948.632019,73.5633011,395.6279907,1049.140015,108,708,70.65,833232,3650454
1204,955.0949707,75.0198975,401.9750061,1052.410034,156,77,17.02,883232,3650454
1205,957.4400024,76.4294968,399.9830017,1054.01001,178,51,12.36,933232,3650454
1206,958.4089966,77.8034973,404.6029968,1062.069946,173,76,17.66,983232,3650454
1207,966.8289795,81.1930008,420.6199951,1074,203,72,28.63,1033232,3650454
1208,978,81.6937027,411.2640076,1091.910034,175,67,32.47,1083232,3650454
1209,964.6550293,72.6973038,404.5289917,1102.209961,184,71,34.72,1133232,3650454
1210,958.2360229,74.0996017,409.0830078,1103.130005,193,76,34.64,1183232,3650454
1211,952.3980103,77.2647018,421.5369873,1087.599976,212,57,45.88,1233232,3650454
1212,945.8519897,80.8089981,433.9259949,1059.589966,248,70,70.31,1283232,3650454
1213,937.3109741,82.5852966,443.1900024,1016.659973,264,75,112.63,1333232,3650454
1214,924.9530029,74.2664032,470.4049988,999.2219849,277,32,50.72,1383232,3650454
1215,917.677002,132.871994,42.5372009,570.0809937,295,1747,6.7,-2366768,3700454
1216,909.21698,132.9980011,44.9752007,564.4699707,349,1318,5.95,-2316768,3700454
1217,910.9199829,123.5849991,41.8595009,476.3789978,366,1732,6.13,-2266768,3700454
1218,907.7109985,119.3990021,41.2727013,448.5379944,373,1817,7.05,-2216768,3700454
1219,906.0609741,118.9179993,45.6529007,500.8859863,431,1639,5.09,-2166768,3700454
1220,920.9069824,110.2490005,41.1156998,514.0289917,494,1532,5.07,-2116768,3700454
1221,908.7860107,110.6019974,47.3306007,437.5140076,554,1306,5.51,-2066768,3700454
1222,919.59198,101.473999,43.1240005,597.6300049,544,997,4.74,-2016768,3700454
